,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo
30,2022-04-20T12:31:33Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'basketball_court', 'basketball']",2505-Anderson-Dr_Raleigh_NC_27608_M67182-30171,for_sale,2022-04-06T15:39:43Z,,"[{'name': 'Laura Deans Realty, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/99d070f059979cc2893b6a747874693el-m450144918s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/99d070f059979cc2893b6a747874693el-m1232572777s-w1024_h768.jpg'}]",,1285000,False,6718230171,,,2941840104,,https://ap.rdcpix.com/99d070f059979cc2893b6a747874693el-m450144918s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,41EA3F3FDE030FE9CE81AF2C06716194,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2006-08-10,875000.0,4.0,,1.0,11326.0,4056.0,5.0,,,,2.0,5.0,single_family,27608,North Carolina,-78.643325,35.81499,Raleigh,NC,2505 Anderson Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2505%20Anderson%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=cOxj_PFNWUhUrWOI7uvhZk0HmJM=,37183,Wake,"[{'listing_id': '2941840104', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '603138634', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
31,2022-04-06T14:02:52Z,,9424-Old-Stage-Rd_Raleigh_NC_27603_M97130-07305,for_sale,2022-04-06T14:10:57Z,,"[{'name': 'Keller Williams Realty Cary', 'photo': None, 'type': 'Office'}]",[{'href': 'https://ap.rdcpix.com/1770d4c456ccf16cb7e88519e64a5808l-m4045558744s-w1024_h768.jpg'}],,2520000,False,9713007305,,,2941836899,,https://ap.rdcpix.com/1770d4c456ccf16cb7e88519e64a5808l-m4045558744s-w1024_h768.jpg,"[{'office_name': 'Keller Williams Realty Cary'}, {'office_name': None}]",TANC,,,mls,637AB5E22461323A1B4D05DCE73B2512,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,2021-04-07,1020000.0,,,,2069100.0,,0.0,,,,,,land,27603,North Carolina,-78.679522,35.64366,Raleigh,NC,9424 Old Stage Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9424%20Old%20Stage%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=mkfH70MDzfSCVm33O75KQ0VtCtc=,37183,Wake,"[{'listing_id': '2941836899', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
32,2022-04-11T12:48:19Z,"['view', 'water_view', 'waterfront', 'no_hoa', 'big_lot']",7100-Lead-Mine-Rd_Raleigh_NC_27615_M56165-11220,for_sale,2022-04-05T13:43:24Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6cda7f7078a9d47dc14cef444575da5fl-m930094000s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6cda7f7078a9d47dc14cef444575da5fl-m3935005724s-w1024_h768.jpg'}]",,2795000,False,5616511220,,,2941790658,,https://ap.rdcpix.com/6cda7f7078a9d47dc14cef444575da5fl-m930094000s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,89A3FFBD493AEC572ABC8D1C7AAE33C0,,,,,,,False,,,True,False,False,co_broke,['core.agent'],basic_opt_in,,,2018-05-17,170000.0,,,,35284.0,,0.0,,,,,,land,27615,North Carolina,-78.661112,35.877053,Raleigh,NC,7100 Lead Mine Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7100%20Lead%20Mine%20Rd%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=-wofNsaJfGqGcfdDt1Vt74TLwVU=,37183,Wake,"[{'listing_id': '2941790658', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '640662674', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
33,2022-04-27T17:49:39Z,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'wooded_land', 'two_master_suites', 'master_suite', 'big_lot']",2721-Franklin-Oaks-Way_Raleigh_NC_27606_M95339-39035,for_sale,2022-04-01T16:01:05Z,,"[{'name': 'Preston Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c0b12c666d1101dbe05e7dec3493e06dl-m81262542s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c0b12c666d1101dbe05e7dec3493e06dl-m903990164s-w1024_h768.jpg'}]",,1240000,False,9533939035,,,2941696363,,https://ap.rdcpix.com/c0b12c666d1101dbe05e7dec3493e06dl-m81262542s-w1024_h768.jpg,"[{'office_name': 'Preston Realty, Inc.'}]",TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,4.0,,1.0,44780.0,4224.0,5.0,,,3.0,3.0,5.0,single_family,27606,North Carolina,-78.73576414,35.739769294,Raleigh,NC,2721 Franklin Oaks Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2721%20Franklin%20Oaks%20Way%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=dqZuWF7fkLT28tqKzlKctMUb4cc=,37183,Wake,"[{'listing_id': '2941696363', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
34,2022-04-19T18:08:14Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories']",1708-Center-Rd_Raleigh_NC_27608_M63133-09813,for_sale,2022-04-01T02:58:37Z,,"[{'name': 'Christina Valkanoff Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3dff91e57e437a2c267b27b1dafc8b35l-m1310985480s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3dff91e57e437a2c267b27b1dafc8b35l-m1780893672s-w1024_h768.jpg'}]",,1100000,False,6313309813,,,2941677718,100000.0,https://ap.rdcpix.com/3dff91e57e437a2c267b27b1dafc8b35l-m1310985480s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,371A5F015746371FEE1BA25E08D48142,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,,,3.0,,1.0,6970.0,3356.0,4.0,,,,3.0,4.0,single_family,27608,North Carolina,-78.631412,35.805885,Raleigh,NC,1708 Center Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1708%20Center%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=UBh4Zaa-HPkCT4q6OxNmx4zweRM=,37183,Wake,"[{'listing_id': '2941677718', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '637171198', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '623531242', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '620445230', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '612471954', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601712922', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '566612518', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '555215806', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '523415254', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '506857058', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503325314', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
35,2022-03-31T20:38:28Z,"['horse_facilities', 'farm']",8561-Wake-Forest-Hwy_Raleigh_NC_27613_M65993-56857,for_sale,2022-03-31T20:41:29Z,,"[{'name': 'Golden Realty', 'photo': None, 'type': 'Office'}]",[{'href': 'https://ap.rdcpix.com/6681563ff9987f089c0d30d90a6b53fbl-m1924734910s-w1024_h768.jpg'}],,2000000,False,6599356857,,,2941661603,,https://ap.rdcpix.com/6681563ff9987f089c0d30d90a6b53fbl-m1924734910s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,F44179ED271003EFB192262724CB0823,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,1763483.0,,0.0,,,,,,land,27613,North Carolina,-78.709885,35.985961,Raleigh,NC,8561 Wake Forest Hwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8561%20Wake%20Forest%20Hwy%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=cTvGUfkpquPJhn8WmlmPTSP62Rs=,37063,Durham,"[{'listing_id': '2941661603', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '531396850', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511281222', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
36,2022-04-12T18:05:22Z,,6845-Old-Wake-Forest-Rd_Raleigh_NC_27616_M65157-13924,for_sale,2022-03-31T17:50:30Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/30e9b494fdc6549c803b7ecb18bea24cl-m1706106918s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/30e9b494fdc6549c803b7ecb18bea24cl-m4189911033s-w1024_h768.jpg'}]",,1450000,False,6515713924,,,2941652843,,https://ap.rdcpix.com/30e9b494fdc6549c803b7ecb18bea24cl-m1706106918s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,EDA37A342F7585450AE0CA3F4F28CFBD,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,,,,,,,,112080.0,,0.0,,,,,,land,27616,North Carolina,-78.58615,35.86887,Raleigh,NC,6845 Old Wake Forest Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6845%20Old%20Wake%20Forest%20Rd%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=DXQ7RhMsLmIj4d1oeZuIASEI2U8=,37183,Wake,"[{'listing_id': '2941652843', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2913943959', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
37,2022-04-07T21:16:59Z,"['forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'floor_plan', 'rental_property', 'investment_opportunity']",4260-Louisburg-Rd_Raleigh_NC_27604_M59686-47780,for_sale,2022-03-29T14:42:30Z,,"[{'name': 'Linda Craft & Team, Realtors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2d274232f7597c1329c25237adc60b5al-m1779026161s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2d274232f7597c1329c25237adc60b5al-m3460419254s-w1024_h768.jpg'}]",,1100000,False,5968647780,,"[{'type': None, 'href': 'https://view.paradym.com/idx/4260-Louisburg-Road-Raleigh-NC-27604/4713721/prt/20'}]",2941575131,,https://ap.rdcpix.com/2d274232f7597c1329c25237adc60b5al-m1779026161s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A722F90E5F9E9277547766513B9F48E9,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1963.0,,2006-09-28,281500.0,4.0,,,,,4.0,,,,,8.0,multi_family,27604,North Carolina,-78.577073,35.84066,Raleigh,NC,4260 Louisburg Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4260%20Louisburg%20Rd%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=QeWmEt7nm48NRrYchqOfDH4dORM=,37183,Wake,"[{'listing_id': '2941575131', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
38,2022-04-19T22:04:35Z,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1809-Banbury-Rd_Raleigh_NC_27608_M66750-31759,for_sale,2022-03-28T17:52:12Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5d0ecee7b0e07be5390eb6fe9b1c1496l-m513426238s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5d0ecee7b0e07be5390eb6fe9b1c1496l-m2144398988s-w1024_h768.jpg'}]",,1575000,False,6675031759,,,2941553032,75000.0,https://ap.rdcpix.com/5d0ecee7b0e07be5390eb6fe9b1c1496l-m513426238s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,D802F321B4223A590060138ADCE5870C,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2006-08-14,986000.0,4.0,,1.0,11326.0,4833.0,5.0,,,2.0,2.0,5.0,single_family,27608,North Carolina,-78.668677,35.811274,Raleigh,NC,1809 Banbury Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1809%20Banbury%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=cXwckng2Xnb-ZHxlOjbXBQ7m_oA=,37183,Wake,"[{'listing_id': '2941553032', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
39,2022-03-29T21:37:19Z,"['community_golf', 'community_outdoor_space', 'den_or_office', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'updated_kitchen', 'master_bathroom', 'wine_cellar', 'new_roof', 'golf_course']",9116-Winged-Thistle-Ct_Raleigh_NC_27617_M53822-96513,for_sale,2022-03-25T14:38:17Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d3f93ed1945ad940fa7d87566bb1fd0al-m775392671s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d3f93ed1945ad940fa7d87566bb1fd0al-m2614095383s-w1024_h768.jpg'}]",,1800000,False,5382296513,,,2941485699,,https://ap.rdcpix.com/d3f93ed1945ad940fa7d87566bb1fd0al-m775392671s-w1024_h768.jpg,[{'office_name': 'Keller Williams Realty'}],TANC,,,mls,6E0602D5F05568D8A6CCE2121883B23F,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2000.0,,2004-12-29,755000.0,6.0,,2.0,25700.0,6693.0,8.0,,,3.0,3.0,6.0,single_family,27617,North Carolina,-78.794271,35.909822,Raleigh,NC,9116 Winged Thistle Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9116%20Winged%20Thistle%20Ct%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=XcOTE001a4ierWPEFQ34OpyN4zw=,37183,Wake,"[{'listing_id': '2941485699', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
40,2022-04-27T12:12:04Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'high_ceiling']",1517-Iredell-Dr_Raleigh_NC_27608_M63534-04818,for_sale,2022-03-25T04:05:23Z,,"[{'name': 'Fonville Morisey/Lochmere Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cdcf844531d88f27fe5ea42af05de045l-m1289584506s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cdcf844531d88f27fe5ea42af05de045l-m318494197s-w1024_h768.jpg'}]",,1795000,False,6353404818,,,2941475644,180000.0,https://ap.rdcpix.com/cdcf844531d88f27fe5ea42af05de045l-m1289584506s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Lochmere Sales Office'}],TANC,,,mls,18384EF627FFB285E5ACDEC490484E8C,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2012.0,,2018-05-14,1400000.0,3.0,,2.0,13504.0,4669.0,5.0,,,,2.0,4.0,single_family,27608,North Carolina,-78.650466,35.799664,Raleigh,NC,1517 Iredell Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1517%20Iredell%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=I2XOasvj93WpyKlJbRb0-IjKQWk=,37183,Wake,"[{'listing_id': '2941475644', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '637586046', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '625350718', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '612357594', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601597502', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
41,2022-04-29T00:06:32Z,"['carport', 'central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'updated_kitchen', 'coffer_ceiling', 'big_lot']",1800-Saint-Marys-St_Raleigh_NC_27608_M54006-06870,for_sale,2022-03-24T18:17:15Z,,"[{'name': 'CB Advantage-(Raleigh Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ec9659b96e841850b597c589acfbc795l-m3495905965s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ec9659b96e841850b597c589acfbc795l-m3686381076s-w1024_h768.jpg'}]",,1599000,False,5400606870,,,2941450735,,https://ap.rdcpix.com/ec9659b96e841850b597c589acfbc795l-m3495905965s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,096BEF69C32BCEBB7A68605E73B66635,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1928.0,,2004-06-29,680000.0,2.0,,1.0,13939.0,3997.0,3.0,,,,2.0,4.0,single_family,27608,North Carolina,-78.65337,35.803036,Raleigh,NC,1800 Saint Marys St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1800%20Saint%20Marys%20St%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=nU4zbsrvUwYawkyXKpvrixQatk0=,37183,Wake,"[{'listing_id': '2941450735', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
42,2022-04-20T00:20:32Z,,1508-Caswell-St_Raleigh_NC_27608_M94959-15465,for_sale,2022-03-22T22:33:23Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/55e5372792d2ed19633c60a78b4f736bl-m1687635201s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/55e5372792d2ed19633c60a78b4f736bl-m1710069526s-w1024_h768.jpg'}]",,1200000,False,9495915465,,,2941389979,,https://ap.rdcpix.com/55e5372792d2ed19633c60a78b4f736bl-m1687635201s-w1024_h768.jpg,"[{'office_name': ""Hodge & Kittrell Sotheby's International Realty""}]",TANC,,,mls,8E55AD2507CE843557F8D643484E989B,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,2022-02-18,1100000.0,,,,11892.0,,0.0,,,,,,land,27608,North Carolina,-78.64724825,35.799189267,Raleigh,NC,1508 Caswell St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1508%20Caswell%20St%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=Q63g-SbpbK00h9LP6Nc2sppIHuc=,37183,Wake,"[{'listing_id': '2941389979', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,
43,2022-04-18T19:29:45Z,"['central_air', 'community_clubhouse', 'community_golf', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_suite', 'big_lot', 'clubhouse']",3601-Alamance-Dr_Raleigh_NC_27609_M58366-52514,for_sale,2022-03-21T17:47:32Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bdebf102555b4b624a67a17ec9bf30bbl-m3513077727s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bdebf102555b4b624a67a17ec9bf30bbl-m1830949928s-w1024_h768.jpg'}]",,3995000,False,5836652514,,,2941341075,505000.0,https://ap.rdcpix.com/bdebf102555b4b624a67a17ec9bf30bbl-m3513077727s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,0834D86318420F2429F73375EB66B911,True,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,1987-08-10,250000.0,4.0,,3.0,67954.0,6117.0,7.0,,,4.0,2.0,4.0,single_family,27609,North Carolina,-78.662978,35.833191,Raleigh,NC,3601 Alamance Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3601%20Alamance%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=ePGn0uxu_m35W-tA0_jLn1IPsGI=,37183,Wake,"[{'listing_id': '2941341075', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2937549560', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
44,2022-04-09T16:31:04Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",3415-Turnbridge-Dr_Raleigh_NC_27609_M94650-66432,for_sale,2022-03-18T18:57:58Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/43d4815cc481ec6b58123991fabe46a6l-m1489879154s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/43d4815cc481ec6b58123991fabe46a6l-m3586790339s-w1024_h768.jpg'}]",,2100000,False,9465066432,,,2941290516,,https://ap.rdcpix.com/43d4815cc481ec6b58123991fabe46a6l-m1489879154s-w1024_h768.jpg,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,D725BC7BBABB95923D75EE2E4C16EADA,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2021-04-20,800000.0,5.0,,1.0,18077.0,5562.0,6.0,,,3.0,2.0,5.0,single_family,27609,North Carolina,-78.640541,35.82752,Raleigh,NC,3415 Turnbridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3415%20Turnbridge%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=t6EKCe24YbgpKnLiNHCOm0hgUHQ=,37183,Wake,"[{'listing_id': '2941290516', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2932278866', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
45,2022-03-22T00:30:08Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'high_ceiling', 'shopping']",1801-Great-Oaks-Dr_Raleigh_NC_27608_M57075-79553,for_sale,2022-03-16T15:38:38Z,,"[{'name': 'Fonville Morisey/Falls Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2e21f2da339737c2db10c99069755f15l-m3745543526s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2e21f2da339737c2db10c99069755f15l-m248662380s-w1024_h768.jpg'}]",,1200000,False,5707579553,,"[{'type': None, 'href': 'https://www.seetheproperty.com/u/408460'}]",2941203891,,https://ap.rdcpix.com/2e21f2da339737c2db10c99069755f15l-m3745543526s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Midtown Sales Office'}],TANC,,,mls,DFF5622DADD1C0985621F4D7237BC44B,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2003.0,,2016-03-02,700000.0,3.0,,1.0,7405.0,3981.0,4.0,,,1.0,2.0,5.0,single_family,27608,North Carolina,-78.65864,35.80095,Raleigh,NC,1801 Great Oaks Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1801%20Great%20Oaks%20Dr%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=kyydVzAzMLVnPlp1CHclR-2xoTo=,37183,Wake,"[{'listing_id': '2941203891', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '591278382', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,
